species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
All Poultry,National,Small holder,Chick,Chick,Overall,2019,Production loss,External,All causes,-5341931.0130399,2361696.77722978,-9970856.696410269,-713005.3296695314,29.06975,-183762.53710609482,81242.41788215516,-342997.67615511897,-24527.398057070717
All Poultry,National,Small holder,Chick,Chick,Overall,2019,Production loss,Infectious,Brucellosis,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2019,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2019,Production loss,Infectious,Other diseases,-9327321.55637006,3906178.54670078,-16983431.50790359,-1671211.6048365328,29.06975,-320860.05405516253,134372.6226300804,-584230.3944101202,-57489.71370020495
All Poultry,National,Small holder,Chick,Chick,Overall,2019,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2019,Production loss,Non-infectious,All conditions,-8234206.68218196,3523475.30180455,-15140218.273718879,-1328195.0906450422,29.06975,-283256.87982118735,121207.62310665038,-520823.8211102221,-45689.93853215258
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Health cost,External,All causes,25855.304387046606,12927.652193523303,517.1060877409327,51193.50268635228,34.9271654040404,740.2634622062873,370.13173110314364,14.805269244125762,1465.7216551684487
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Health cost,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Health cost,Infectious,Other diseases,25855.304387046606,0.0,25855.304387046606,25855.304387046606,34.9271654040404,740.2634622062873,0.0,740.2634622062873,740.2634622062873
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Health cost,Non-infectious,All conditions,25855.304387046606,12927.652193523303,517.1060877409327,51193.50268635228,34.9271654040404,740.2634622062873,370.13173110314364,14.805269244125762,1465.7216551684487
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Mortality,External,All causes,1084411.41460692,164834.731744358,761335.3403879784,1407487.4888258616,34.9271654040404,31047.793374078803,4719.384749307191,21797.79926543671,40297.787482720894
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Mortality,Infectious,Other diseases,2366806.53135182,183353.564843361,2007433.5442588325,2726179.5184448077,34.9271654040404,67764.0599794573,5249.597633312394,57474.848618165015,78053.2713407496
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Mortality,Non-infectious,All conditions,941361.682986844,150539.5042733,646304.254611176,1236419.111362512,34.9271654040404,26952.13516748618,4310.097957616837,18504.34317055718,35399.92716441518
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Production loss,External,All causes,-5609027.5636919,2479781.61609094,-10469399.531230142,-748655.5961536579,34.9271654040404,-160592.120740581,70998.65068935932,-299749.4760917253,-21434.76538943675
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Production loss,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Production loss,Infectious,Other diseases,-9793687.63418859,4101487.47403522,-17832603.08329762,-1754772.1850795588,34.9271654040404,-280403.1624351528,117429.72630583863,-510565.4259945965,-50240.898875709085
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2020,Production loss,Non-infectious,All conditions,-8645917.01629108,3699649.06689425,-15897229.18740381,-1394604.8451783499,34.9271654040404,-247541.3311178958,105924.68710519154,-455153.71784407116,-39928.944391720404
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Health cost,External,All causes,27148.069606398938,13574.034803199467,542.9613921279815,53753.177820669895,34.9271654040404,777.2766353166016,388.6383176583008,15.545532706332112,1539.0077379268712
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Health cost,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Health cost,Infectious,Other diseases,27148.069606398934,0.0,27148.069606398934,27148.069606398934,34.9271654040404,777.2766353166015,0.0,777.2766353166015,777.2766353166015
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Health cost,Non-infectious,All conditions,27148.069606398938,13574.034803199467,542.9613921279815,53753.177820669895,34.9271654040404,777.2766353166016,388.6383176583008,15.545532706332112,1539.0077379268712
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Mortality,External,All causes,1138631.98884488,173076.465373328,799402.1167131569,1477861.8609766029,34.9271654040404,32600.18314320927,4955.353902074928,22887.68949514241,42312.67679127613
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Mortality,Infectious,Other diseases,2485146.86732495,192521.249155511,2107805.2189801484,2862488.515669752,34.9271654040404,71152.26324772026,5512.077688767723,60348.59097773551,81955.935517705
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Mortality,Non-infectious,All conditions,988429.771129128,158066.482225827,678619.4659665071,1298240.076291749,34.9271654040404,28299.742040182446,4525.602933914063,19429.56028971088,37169.92379065401
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Production loss,External,All causes,-5889478.9418765,2603770.69689517,-10992869.507791033,-786088.3759619668,34.9271654040404,-168621.7267776102,74548.5832238182,-314736.94989629387,-22506.503658926515
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Production loss,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Production loss,Infectious,Other diseases,-10283372.015898,4306561.84773641,-18724233.237461366,-1842510.794334637,34.9271654040404,-294423.3205569099,123301.2126211142,-536093.6972942938,-52752.943819526045
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Chick,Chick,Overall,2021,Production loss,Non-infectious,All conditions,-9078212.86710564,3884631.52023847,-16692090.64677304,-1464335.0874382397,34.9271654040404,-259918.39767379078,111220.921460437,-477911.4037362473,-41925.391611334264
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Health cost,External,All causes,245090.47157674917,122689.99184920802,4618.087552301469,485562.8556011969,23.8661044574125,10269.39574550581,5140.763213709228,193.49984663572323,20345.291644375895
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Brucellosis,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Other diseases,245090.4715767492,0.0,245090.4715767492,245090.4715767492,23.8661044574125,10269.395745505812,0.0,10269.395745505812,10269.395745505812
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Health cost,Non-infectious,All conditions,245090.47157674917,122689.99184920802,4618.087552301469,485562.8556011969,23.8661044574125,10269.39574550581,5140.763213709228,193.49984663572323,20345.291644375895
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Mortality,External,All causes,927179.532206308,145548.492708785,641904.4864970894,1212454.5779155265,23.8661044574125,38849.219564122795,6098.544191344957,26896.07294908668,50802.366179158904
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Other diseases,2519632.83547775,187114.364883899,2152888.6803053077,2886376.990650192,23.8661044574125,105573.69511115103,7840.172040552002,90206.9579116691,120940.43231063295
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,All conditions,1289669.64786534,162507.301972812,971155.3359986285,1608183.9597320517,23.8661044574125,54037.710685741404,6809.125563947633,40691.82458040404,67383.59679107877
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Production loss,External,All causes,-9995439.01931518,6019326.26183033,-21793318.492502626,1802440.4538722672,23.8661044574125,-418813.17653458635,252212.34879665525,-913149.3801760306,75523.02710685793
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Brucellosis,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Other diseases,-20975019.8572069,12098020.1931189,-44687139.435719945,2737099.721306145,23.8661044574125,-878862.3168324537,506912.228374221,-1872410.284445927,114685.65078101959
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,All conditions,-19681678.6017635,11343973.2962501,-41915866.262413695,2552509.058886692,23.8661044574125,-824670.7642164296,475317.3403934721,-1756292.7513876348,106951.22295477576
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Health cost,External,All causes,257344.99515558663,128824.4914416684,4848.9919299165485,509840.9983812567,27.4293865941667,9382.090783259264,4696.586669898955,176.78091025731376,18587.400656261216
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Brucellosis,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Other diseases,257344.99515558663,0.0,257344.99515558663,257344.99515558663,27.4293865941667,9382.090783259264,0.0,9382.090783259264,9382.090783259264
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Health cost,Non-infectious,All conditions,257344.99515558663,128824.4914416684,4848.9919299165485,509840.9983812567,27.4293865941667,9382.090783259264,4696.586669898955,176.78091025731376,18587.400656261216
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Mortality,External,All causes,973538.508729827,152825.917255021,673999.7109099859,1273077.306549668,27.4293865941667,35492.53664086187,5571.612647273778,24572.17585220527,46412.897429518474
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Other diseases,2645614.47705862,196470.083236577,2260533.1139149293,3030695.840202311,27.4293865941667,96451.82796837507,7162.7589104876115,82412.82050381936,110490.83543293079
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,All conditions,1354153.13013974,170632.666918011,1019713.1029804384,1688593.1572990415,27.4293865941667,49368.69898606199,6220.797768561794,37175.93535968087,61561.46261244311
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Production loss,External,All causes,-10495210.9702809,6320292.57492124,-22882984.41712653,1892562.4765647296,27.4293865941667,-382626.52845882,230420.48546085067,-834250.6799620872,68997.62304444727
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,Brucellosis,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,Other diseases,-22023770.8500672,12702921.2027735,-46921496.40750326,2873954.707368862,27.4293865941667,-802926.1162825605,463113.5719773982,-1710628.7173582609,104776.48479313987
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,All conditions,-20665762.5318516,11911171.9610614,-44011659.575531945,2680134.511828743,27.4293865941667,-753416.8677416398,434248.57206228963,-1604544.0689837276,97710.33350044789
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Health cost,External,All causes,270212.2449133659,135265.7160137518,5091.441526412382,535333.0483003195,29.06975,9295.30680220387,4653.143422759116,175.1456935960021,18415.467910811738
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,Brucellosis,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,Other diseases,270212.2449133659,0.0,270212.2449133659,270212.2449133659,29.06975,9295.30680220387,0.0,9295.30680220387,9295.30680220387
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Health cost,Non-infectious,All conditions,270212.2449133659,135265.7160137518,5091.441526412382,535333.0483003195,29.06975,9295.30680220387,4653.143422759116,175.1456935960021,18415.467910811738
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Mortality,External,All causes,1022215.43408365,160467.213032817,707699.6965393287,1336731.1716279713,29.06975,35164.23203101678,5520.075440374169,24344.884167883407,45983.57989415015
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,Other diseases,2777895.20072773,206293.587501723,2373559.769224353,3182230.632231107,29.06975,95559.65224082526,7096.503667961472,81650.50505162078,109468.79943002974
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Poultry,National,Small holder,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,All conditions,1421860.78653352,179164.300117776,1070698.758302679,1773022.8147643611,29.06975,48912.040403977335,6163.255622004867,36832.059384847795,60992.02142310688
